A	B	Competition	Cooperation	A_B	dist	A_idx	B_idx	bin	IQ_outlier_comp	IQ_outlier_coop	zscore_comp	zscore_coop	MRCA_level	MRCA_taxa	A_taxa	B_taxa
1998	18048_1_90	GCF_000158355.2	0.80625	0.14	18048_1_90_GCF_000158355.2	1.60241	389	830	116	Positive		2.76739129787282	-0.342935166339699	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
1999	18048_2_90	GCF_000158355.2	0.801242236024845	0.14	18048_2_90_GCF_000158355.2	1.60006	432	830	116	Positive		2.71691067579764	-0.342935166339699	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2000	20287_6_28	GCF_000158355.2	0.805405405405405	0.123529411764706	20287_6_28_GCF_000158355.2	1.60238	450	830	116	Positive		2.75887738612537	-0.65277559407709	d	Bacteria	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Blautia_A:s_GCA_900066145.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2001	20298_3_40	GCF_000158355.2	0.80379746835443	0.13013698630137	20298_3_40_GCF_000158355.2	1.60486	591	830	116	Positive		2.74266862249481	-0.528475618174613	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2002	21673_4_47	14637_1_53	0.801242236024845	0.128378378378378	21673_4_47_14637_1_53	1.6097	673	313	116	Positive		2.71691067579764	-0.561558093633176	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2003	21673_4_47	GCF_000158415.2	0.801242236024845	0.134228187919463	21673_4_47_GCF_000158415.2	1.60216	673	829	116	Positive		2.71691067579764	-0.451512996002229	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2004	21673_4_47	GCF_000158355.2	0.826086956521739	0.125	21673_4_47_GCF_000158355.2	1.60226	673	830	116	Positive		2.9673571729148	-0.625111270171968	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2005	21673_4_47	GCF_000164495.1	0.801242236024845	0.128378378378378	21673_4_47_GCF_000164495.1	1.60588	673	901	116	Positive		2.71691067579764	-0.561558093633176	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2006	21673_4_47	GCF_000164515.1	0.801242236024845	0.134228187919463	21673_4_47_GCF_000164515.1	1.60572	673	902	116	Positive		2.71691067579764	-0.451512996002229	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2007	21673_4_47	GCF_000179135.1	0.801242236024845	0.134228187919463	21673_4_47_GCF_000179135.1	1.60483	673	933	116	Positive		2.71691067579764	-0.451512996002229	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2008	GCF_000231275.1	GCF_000158355.2	0.8	0.151515151515152	GCF_000231275.1_GCF_000158355.2	1.60087	998	830	116	Positive		2.70438835094178	-0.126315127034109	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Rikenellaceae:g_Alistipes_A:s_Alistipes_A indistinctus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2009	GCF_000312005.1	GCF_000412335.2	0.811764705882353	0.132075471698113	GCF_000312005.1_GCF_000412335.2	1.60043	1058	1152	116	Positive		2.8229821334002	-0.492009334402033	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Cellulomonadaceae:g_Cellulomonas:s_Cellulomonas massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Cedecea:s_Cedecea davisae
2010	GCF_000312125.1	UMGS54	0.808139534883721	0.13125	GCF_000312125.1_UMGS54	1.60522	1064	2330	116	Positive		2.78643870043336	-0.507537893575189	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Cellulomonadaceae:g_Timonella:s_Timonella senegalensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Pantoea:s_
2011	GCF_000455765.1	GCF_000239255.1	0.8	0.178571428571429	GCF_000455765.1_GCF_000239255.1	1.60705	1160	1016	116	Positive		2.70438835094178	0.382660529229002	d	Bacteria	d_Bacteria:p_Campylobacterota:c_Campylobacteria:o_Campylobacterales:f_Helicobacteraceae:g_Helicobacter:s_Helicobacter pylori_BT	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Hafnia:s_Hafnia alvei_A
2012	GCF_001434175.1	GCF_000164555.1	0.804733727810651	0.133757961783439	GCF_001434175.1_GCF_000164555.1	1.60084	1278	908	116	Positive		2.75210655926825	-0.460358767934453	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Lactobacillaceae:g_Lactobacillus_F:s_Lactobacillus_F plantarum	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2013	GCF_900091655.1	GCF_000158355.2	0.802547770700637	0.136986301369863	GCF_900091655.1_GCF_000158355.2	1.60736	1323	830	116	Positive		2.73007108090093	-0.399628082178146	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2014	UMGS1061	20298_3_17	0.8	0.111111111111111	UMGS1061_20298_3_17	1.60747	1397	562	116	Positive		2.70438835094178	-0.886385440387035	d	Bacteria	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Blautia_A:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter freundii
2015	UMGS110	20298_2_20	0.815126050420168	0.163793103448276	UMGS110_20298_2_20	1.602	1445	511	116	Positive		2.85686607124546	0.104654515601145	d	Bacteria	d_Bacteria:p_Firmicutes:c_Clostridia:o_Tissierellales:f_Ezakiellaceae:g_Fenollaria:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
2016	UMGS110	GCF_000163075.1	0.823529411764706	0.155172413793103	UMGS110_GCF_000163075.1	1.607	1445	879	116	Positive		2.94157591585862	-0.0575156590151127	d	Bacteria	d_Bacteria:p_Firmicutes:c_Clostridia:o_Tissierellales:f_Ezakiellaceae:g_Fenollaria:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
2017	UMGS120	GCF_000158355.2	0.81294964028777	0.130769230769231	UMGS120_GCF_000158355.2	1.60674	1550	830	116	Positive		2.834926830914	-0.516581999467245	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Rikenellaceae:g_Alistipes_A:s_Alistipes_A sp1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2018	UMGS1517	14637_1_53	0.818897637795276	0.147540983606557	UMGS1517_14637_1_53	1.60311	1828	313	116	Positive		2.89488545032381	-0.201076141462281	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2019	UMGS1517	15841_8_80	0.818897637795276	0.147540983606557	UMGS1517_15841_8_80	1.60077	1828	325	116	Positive		2.89488545032381	-0.201076141462281	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2020	UMGS1517	GCF_000162075.1	0.818897637795276	0.126050420168067	UMGS1517_GCF_000162075.1	1.60318	1828	861	116	Positive		2.89488545032381	-0.605351038811169	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Pseudomonadales:f_Moraxellaceae:g_Acinetobacter:s_Acinetobacter junii
2021	UMGS1517	GCF_000164295.1	0.818897637795276	0.147540983606557	UMGS1517_GCF_000164295.1	1.60546	1828	896	116	Positive		2.89488545032381	-0.201076141462281	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2022	UMGS1517	GCF_000164355.1	0.818897637795276	0.147540983606557	UMGS1517_GCF_000164355.1	1.60568	1828	898	116	Positive		2.89488545032381	-0.201076141462281	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2023	UMGS1517	GCF_000164435.1	0.818897637795276	0.147540983606557	UMGS1517_GCF_000164435.1	1.6022	1828	899	116	Positive		2.89488545032381	-0.201076141462281	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2024	UMGS1517	GCF_000164555.1	0.803149606299213	0.163934426229508	UMGS1517_GCF_000164555.1	1.60767	1828	908	116	Positive		2.73613786750545	0.107313043053864	d	Bacteria	d_Bacteria:p_Cyanobacteriota:c_Vampirovibrionia:o_Gastranaerophilales:f_Gastranaerophilaceae:g_CAG-196:s_GCA_002102725.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2025	UMGS346	GCF_000158355.2	0.810810810810811	0.142857142857143	UMGS346_GCF_000158355.2	1.60502	2129	830	116	Positive		2.81336642130898	-0.289187337038312	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2026	UMGS56	GCF_000164515.1	0.803468208092486	0.147239263803681	UMGS56_GCF_000164515.1	1.60009	2344	902	116	Positive		2.73934952380525	-0.20675201602392	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Corynebacteriales:f_Corynebacteriaceae:g_Corynebacterium:s_Corynebacterium tuberculostearicum	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2027	UMGS56	GCF_000164475.1	0.803468208092486	0.152439024390244	UMGS56_GCF_000164475.1	1.60037	2344	903	116	Positive		2.73934952380525	-0.10893547047879	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Corynebacteriales:f_Corynebacteriaceae:g_Corynebacterium:s_Corynebacterium tuberculostearicum	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2028	12718_7_66	20298_2_20	0.787709497206704	0.150602409638554	12718_7_66_20298_2_20	1.6187	73	511	117	Positive		2.69979511184991	-0.142713375253878	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
2029	12718_7_66	20298_3_17	0.804469273743017	0.137724550898204	12718_7_66_20298_3_17	1.61988	73	562	117	Positive		2.87558286701741	-0.382843244508362	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter freundii
2030	12718_7_66	20298_3_15	0.787709497206704	0.160714285714286	12718_7_66_20298_3_15	1.61934	73	564	117	Positive		2.69979511184991	0.0458399804662722	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
2031	14207_7_26	UMGS1373	0.809210526315789	0.127659574468085	14207_7_26_UMGS1373	1.61679	242	1714	117	Positive		2.92531229775558	-0.570522075511616	p	Firmicutes	d_Bacteria:p_Firmicutes:c_Bacilli:o_Erysipelotrichales:f_Erysipelotrichaceae:g_Eubacterium_D:s_Eubacterium_D sp1	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Clostridium_M:s_
2032	18048_1_90	GCF_000164355.1	0.79375	0.141891891891892	18048_1_90_GCF_000164355.1	1.61242	389	898	117	Positive		2.76315194860819	-0.305135989899515	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2033	18048_2_74	GCF_000158355.2	0.8	0.124087591240876	18048_2_74_GCF_000158355.2	1.61059	412	830	117	Positive		2.82870613230607	-0.637127858555452	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Barnesiellaceae:g_Barnesiella:s_Barnesiella intestinihominis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
2034	20287_6_28	GCF_000164295.1	0.789189189189189	0.125748502994012	20287_6_28_GCF_000164295.1	1.61217	450	896	117	Positive		2.71531511185568	-0.60615729658818	d	Bacteria	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Blautia_A:s_GCA_900066145.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2035	20287_6_28	GCF_000164355.1	0.789189189189189	0.136094674556213	20287_6_28_GCF_000164355.1	1.61239	450	898	117	Positive		2.71531511185568	-0.413235097750001	d	Bacteria	d_Bacteria:p_Firmicutes:c_Clostridia:o_Lachnospirales:f_Lachnospiraceae:g_Blautia_A:s_GCA_900066145.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2036	20298_2_48	GCF_000154385.1	0.81294964028777	0.0423728813559322	20298_2_48_GCF_000154385.1	1.6183	537	767	117	Positive		2.96453062802543	-2.16083944729635	p	Firmicutes	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus anginosus	d_Bacteria:p_Firmicutes:c_Clostridia:o_Oscillospirales:f_Ruminococcaceae:g_Faecalibacterium:s_Faecalibacterium prausnitzii_A
2037	20298_2_49	12718_7_12	0.787709497206704	0.150602409638554	20298_2_49_12718_7_12	1.61917	538	25	117	Positive		2.69979511184991	-0.142713375253878	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
2038	20298_2_49	20298_2_20	0.787709497206704	0.150602409638554	20298_2_49_20298_2_20	1.61589	538	511	117	Positive		2.69979511184991	-0.142713375253878	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
2039	20298_2_49	20298_3_17	0.804469273743017	0.137724550898204	20298_2_49_20298_3_17	1.61707	538	562	117	Positive		2.87558286701741	-0.382843244508362	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter freundii
2040	20298_2_49	20298_3_13	0.787709497206704	0.160714285714286	20298_2_49_20298_3_13	1.61776	538	563	117	Positive		2.69979511184991	0.0458399804662722	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
2041	20298_2_49	20298_3_15	0.787709497206704	0.160714285714286	20298_2_49_20298_3_15	1.61653	538	564	117	Positive		2.69979511184991	0.0458399804662722	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
2042	20298_2_49	20298_3_37	0.787709497206704	0.150602409638554	20298_2_49_20298_3_37	1.6176	538	584	117	Positive		2.69979511184991	-0.142713375253878	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
2043	20298_2_49	GCF_000527215.1	0.787709497206704	0.160714285714286	20298_2_49_GCF_000527215.1	1.61972	538	1187	117	Positive		2.69979511184991	0.0458399804662722	d	Bacteria	d_Bacteria:p_Firmicutes:c_Bacilli:o_Lactobacillales:f_Streptococcaceae:g_Streptococcus:s_Streptococcus agalactiae	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
2044	20298_3_40	14637_1_53	0.80379746835443	0.13013698630137	20298_3_40_14637_1_53	1.6123	591	313	117	Positive		2.86853652240099	-0.524326462435645	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2045	20298_3_40	GCF_000164295.1	0.79746835443038	0.131034482758621	20298_3_40_GCF_000164295.1	1.61465	591	896	117	Positive		2.80215253890947	-0.507591094290879	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2046	20298_3_40	GCF_000164355.1	0.810126582278481	0.135135135135135	20298_3_40_GCF_000164355.1	1.61487	591	898	117	Positive		2.93492050589252	-0.43112736387698	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2047	20298_3_40	GCF_000164435.1	0.79746835443038	0.131034482758621	20298_3_40_GCF_000164435.1	1.61139	591	899	117	Positive		2.80215253890947	-0.507591094290879	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2048	20298_3_40	GCF_000164555.1	0.791139240506329	0.143835616438356	20298_3_40_GCF_000164555.1	1.61686	591	908	117	Positive		2.73576855541794	-0.268891896015593	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2049	21673_4_47	GCF_000164295.1	0.795031055900621	0.129251700680272	21673_4_47_GCF_000164295.1	1.61205	673	896	117	Positive		2.77658852042204	-0.540834138496809	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2050	21673_4_47	GCF_000164355.1	0.813664596273292	0.126666666666667	21673_4_47_GCF_000164355.1	1.61227	673	898	117	Positive		2.97202956498716	-0.589036552595388	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_
2051	21673_4_47	GCF_000164555.1	0.795031055900621	0.135135135135135	21673_4_47_GCF_000164555.1	1.61426	673	908	117	Positive		2.77658852042204	-0.43112736387698	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Marinifilaceae:g_Odoribacter:s_Odoribacter splanchnicus	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Escherichia:s_Escherichia coli
2052	21673_4_46	GCF_000412335.2	0.803571428571429	0.150943396226415	21673_4_46_GCF_000412335.2	1.61955	674	1152	117	Positive		2.86616566584773	-0.136355092684429	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Bacteroides:s_Bacteroides stercoris	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Cedecea:s_Cedecea davisae
